Id,Sales_Price,Baths,Land_size,Beds,House_size,Location
2726,6600000,2,11.8,3,1500,"Batapola,Galle"
2727,30500000,3,7.5,4,3250,"Piliyandala,Colombo"
2728,29000000,4,10,4,2600,"Malabe,Colombo"
2729,28000000,4,10,4,2800,"Malabe,Colombo"
2730,36000000,4,8.5,4,2900,"Piliyandala,Colombo"
2731,49500000,4,10,4,4200,"Talawatugoda,Colombo"
2732,18000000,2,10.5,3,1000,"Kundasale,Kandy"
2733,27500000,4,11.5,4,2800,"Malabe,Colombo"
2734,16500000,2,7.5,3,1250,"Malabe,Colombo"
2735,25000000,3,10,4,3000,"Negombo,Gampaha"
2736,49500000,4,10,4,4200,"Malabe,Colombo"
2737,45000000,4,8.9,4,3500,"Battaramulla,Colombo"
2738,36700000,5,11.5,5,3500,"Boralesgamuwa,Colombo"
2739,24800000,4,6.5,4,2498,"Piliyandala,Colombo"
2740,25500000,4,7.5,4,2502,"Piliyandala,Colombo"
2741,18500000,3,7.5,3,1500,"Malabe,Colombo"
2742,19000000,2,11.4,3,1900,"Malabe,Colombo"
2743,14000000,2,10,3,1350,"Malabe,Colombo"
2744,39000000,3,20,5,4000,"Kottawa,Colombo"
2745,22500000,3,6.3,4,2200,"Malabe,Colombo"
2746,23500000,4,7,4,2000,"Malabe,Colombo"
2747,26500000,3,6.5,4,2200,"Malabe,Colombo"
2748,45000000,4,11,5,3800,"Talawatugoda,Colombo"
2749,60000000,4,15,4,3000,"Talawatugoda,Colombo"
2750,49500000,4,10,4,4200,"Pannipitiya,Colombo"
2751,80000000,4,16,4,3800,"Talawatugoda,Colombo"
2752,27000000,4,7,4,2480,"Kottawa,Colombo"
2753,33000000,4,10,4,3850,"Piliyandala,Colombo"
2754,26000000,3,8.5,4,2500,"Piliyandala,Colombo"
2755,26000000,3,7,4,2200,"Piliyandala,Colombo"
2756,33000000,4,10,4,3499,"Piliyandala,Colombo"
2757,17000000,2,11,3,1550,"Negombo,Gampaha"
2758,25500000,4,7.5,4,3200,"Piliyandala,Colombo"
2759,28500000,4,7.5,4,3000,"Piliyandala,Colombo"
2760,27000000,3,7.5,5,3000,"Kottawa,Colombo"
2761,24800000,4,6.5,4,2490,"Piliyandala,Colombo"
2762,160000000,5,20.96,5,7000,"Colombo6,Colombo"
2763,44000000,5,12.5,6,6500,"Talawatugoda,Colombo"
2764,44000000,5,12.5,6,6500,"Talawatugoda,Colombo"
2765,42500000,2,129,5,4500,"GampahaCity,Gampaha"
2766,25000000,3,10,4,3000,"Negombo,Gampaha"
2767,33000000,3,8,4,3000,"Pannipitiya,Colombo"
2768,17500000,3,211,3,1800,"Nittambuwa,Gampaha"
2769,49500000,4,10,4,4000,"Talawatugoda,Colombo"
2770,9900000,2,10,3,1400,"Negombo,Gampaha"
2771,12000000,1,40.5,4,800,"Karapitiya,Galle"
2772,12500000,4,10,5,1600,"Karapitiya,Galle"
2773,15000000,2,9.5,3,1500,"Piliyandala,Colombo"
2774,32500000,4,10.5,5,3200,"Piliyandala,Colombo"
2775,25500000,4,6.2,4,2516,"Boralesgamuwa,Colombo"
2776,14000000,2,8,3,1520,"Piliyandala,Colombo"
2777,145000000,7,15,5,5000,"Kotte,Colombo"
2778,33000000,4,10,4,2986,"Piliyandala,Colombo"
2779,21500000,4,9,4,2865,"Piliyandala,Colombo"
2780,27500000,4,8,4,2874,"Pannipitiya,Colombo"
2781,27500000,4,7.5,4,2986,"Kottawa,Colombo"
2782,27000000,4,8,4,3014,"Kottawa,Colombo"
2783,27000000,4,8,4,2865,"Pannipitiya,Colombo"
2784,14000000,2,8,3,1542,"Piliyandala,Colombo"
2785,27500000,4,7.5,4,2964,"Piliyandala,Colombo"
2786,24800000,4,6,4,2865,"Piliyandala,Colombo"
2787,27500000,4,7.5,4,2986,"Piliyandala,Colombo"
2788,25000000,3,8.4,3,2200,"Athurugiriya,Colombo"
2789,19500000,1,31.11,3,2000,"Karapitiya,Galle"
2790,27000000,4,8,4,2985,"Piliyandala,Colombo"
2791,36700000,5,11.5,5,3980,"Piliyandala,Colombo"
2792,40000000,3,20,3,3000,"Kaduwela,Colombo"
2793,25000000,2,10.6,4,3390,"Panadura,Kalutara"
2794,15500000,3,11,3,2300,"Piliyandala,Colombo"
2795,24800000,4,6,4,2540,"Piliyandala,Colombo"
2796,13800000,1,15,4,2500,"KalutaraCity,Kalutara"
2797,5600000,1,10,2,800,"JaffnaCity,Jaffna"
2798,47000000,3,15,5,3500,"Nugegoda,Colombo"
2799,26000000,4,8.5,4,2750,"Piliyandala,Colombo"
2800,16800000,3,11.5,3,1670,"Piliyandala,Colombo"
2801,175000000,4,107,4,7700,"Negombo,Gampaha"
2802,27000000,3,7.5,5,3000,"Piliyandala,Colombo"
2803,15500000,2,10,4,2000,"Wadduwa,Kalutara"
2804,57500000,3,10,5,2400,"Talawatugoda,Colombo"
2805,11500000,2,10,3,1200,"Homagama,Colombo"
2806,30000000,4,13,6,3200,"Talawatugoda,Colombo"
2807,17000000,2,12.9,3,1850,"Talawatugoda,Colombo"
2808,55000000,4,12,5,4000,"Wattala,Gampaha"
2809,33000000,4,10,4,3850,"Piliyandala,Colombo"
2810,27000000,3,7.5,5,2700,"Piliyandala,Colombo"
2811,100000000,5,20.5,6,6200,"Talawatugoda,Colombo"
2812,145000000,7,15,5,5000,"Kotte,Colombo"
2813,14800000,1,14.2,3,2100,"Kandana,Gampaha"
2814,19500000,2,12.5,3,2000,"Negombo,Gampaha"
2815,9900000,1,10,3,1350,"Negombo,Gampaha"
2816,13000000,2,11,4,2100,"Negombo,Gampaha"
2817,26500000,3,10.5,4,3150,"Negombo,Gampaha"
2818,29500000,3,20,4,2500,"Negombo,Gampaha"
2819,29500000,4,11,5,2800,"Boralesgamuwa,Colombo"
2820,34000000,4,16,6,3500,"Kottawa,Colombo"
2821,5500000,1,3500,4,16,"Ambalangoda,Galle"
2822,140000000,3,5.03,4,1369.5,"KandyCity,Kandy"
2823,22500000,3,47,4,3000,"Bandarawela,Badulla"
2824,20500000,2,10,3,1610,"Negombo,Gampaha"
2825,26500000,3,10.5,4,3150,"Negombo,Gampaha"
2826,65000000,4,19.1,6,3000,"Kotte,Colombo"
2827,19500000,2,4,4,3000,"Colombo9,Colombo"
2828,22500000,2,10,3,1600,"Ganemulla,Gampaha"
2829,60000000,4,15,4,3000,"Talawatugoda,Colombo"
2830,7500000,2,65,4,2500,"Bandarawela,Badulla"
2831,115000000,4,22,5,4800,"Talawatugoda,Colombo"
2832,42500000,3,11,4,3300,"Talawatugoda,Colombo"
2833,22000000,6,10,4,1404,"Moratuwa,Colombo"
2834,69000000,3,10,4,3500,"Nawala,Colombo"
2835,40000000,2,7,3,4000,"Talawatugoda,Colombo"
2836,47500000,3,10,4,3000,"Talawatugoda,Colombo"
2837,26000000,4,9.5,5,2560,"Moratuwa,Colombo"
2838,65000000,4,10,5,4000,"Talawatugoda,Colombo"
2839,84000000,3,15,4,4000,"Battaramulla,Colombo"
2840,21500000,4,8.5,4,2800,"Boralesgamuwa,Colombo"
2841,13000000,2,11,4,2400,"Negombo,Gampaha"
2842,20500000,2,10,3,1600,"Negombo,Gampaha"
2843,23000000,2,18.4,4,4800,"Kandana,Gampaha"
2844,20000000,2,30,6,3000,"Horana,Kalutara"
2845,13000000,2,6,3,800,"Ja-Ela,Gampaha"
2846,13000000,2,11,4,2100,"Negombo,Gampaha"
2847,18025000,2,10.6,4,1800,"Kandana,Gampaha"
2848,20000000,2,17,4,2700,"Ganemulla,Gampaha"
2849,13000000,1,10,3,1500,"Athurugiriya,Colombo"
2850,23800000,2,6.5,3,1356,"Piliyandala,Colombo"
2851,23800000,2,6.5,3,1365,"Piliyandala,Colombo"
2852,2000000,1,15,2,1500,"Nittambuwa,Gampaha"
2853,23500000,4,6,4,2500,"Malabe,Colombo"
2854,23800000,2,6.5,3,1365,"Piliyandala,Colombo"
2855,21500000,4,9,4,2400,"Piliyandala,Colombo"
2856,25500000,5,7,4,2400,"Piliyandala,Colombo"
2857,6500000,1,10,3,800,"Ahangama,Galle"
2858,22500000,3,6.4,4,1950,"Malabe,Colombo"
2859,14200000,2,7.6,3,1070,"Malabe,Colombo"
2860,360000000,3,7.8,4,3600,"Malabe,Colombo"
2861,23000000,3,6.5,3,3000,"Piliyandala,Colombo"
2862,24800000,2,8.5,3,1770,"Homagama,Colombo"
2863,25500000,2,10,6,2500,"Malabe,Colombo"
2864,26000000,3,10.5,4,2400,"Malabe,Colombo"
2865,13500000,4,13.5,5,3000,"Digana,Kandy"
2866,35000000,4,8,5,3600,"Malabe,Colombo"
2867,29500000,3,16.5,3,1200,"Malabe,Colombo"
2868,29500000,3,20,4,2500,"Negombo,Gampaha"
2869,26500000,2,7,3,1250,"Malabe,Colombo"
2870,6500000,1,15,3,2500,"Nittambuwa,Gampaha"
2871,15500000,1,6.8,3,2000,"Malabe,Colombo"
2872,26500000,3,10.5,4,3150,"Negombo,Gampaha"
2873,16000000,2,10.5,3,1400,"Malabe,Colombo"
2874,17000000,2,7.5,3,1300,"Malabe,Colombo"
2875,35000000,3,10,4,2750,"Athurugiriya,Colombo"
2876,7500000,1,9.45,2,239,"BatticaloaCity,Batticaloa"
2877,19000000,3,8,3,2100,"Athurugiriya,Colombo"
2878,25000000,2,7,4,2000,"Athurugiriya,Colombo"
2879,18500000,3,10,3,1800,"Athurugiriya,Colombo"
2880,20500000,4,6,4,2100,"Athurugiriya,Colombo"
2881,31500000,4,10,5,3300,"Athurugiriya,Colombo"
2882,47250000,3,9,3,2240,"GalleCity,Galle"
2883,11000000,2,8,3,1150,"Athurugiriya,Colombo"
2884,25000000,3,10,4,2900,"Athurugiriya,Colombo"
2885,35500000,3,6,4,2700,"Dehiwala,Colombo"
2886,55000000,2,11,4,3300,"Battaramulla,Colombo"
2887,28000000,4,10,4,2800,"Malabe,Colombo"
2888,29000000,4,10,4,2600,"Malabe,Colombo"
2889,2600000,1,67,2,1800,"Nittambuwa,Gampaha"
2890,25500000,4,7.5,4,3258,"Piliyandala,Colombo"
2891,35000000,2,6,7,1000,"Kolonnawa,Colombo"
2892,21500000,4,9,4,2250,"Piliyandala,Colombo"
2893,34000000,4,8.5,4,2600,"Piliyandala,Colombo"
2894,75000000,6,8.3,7,4500,"Colombo5,Colombo"
2895,14500000,2,10,3,1350,"Malabe,Colombo"
2896,22000000,4,9,4,2900,"Boralesgamuwa,Colombo"
2897,33000000,3,8,4,2900,"Kottawa,Colombo"
2898,21500000,4,9,4,3100,"Boralesgamuwa,Colombo"
2899,14200000,2,7.6,3,1100,"Malabe,Colombo"
2900,27500000,3,11.5,4,2800,"Malabe,Colombo"
2901,47500000,4,10,6,3000,"Nugegoda,Colombo"
2902,25000000,2,10,3,1800,"Boralesgamuwa,Colombo"
2903,37500000,3,16,5,3000,"Malabe,Colombo"
2904,49500000,3,10.12,4,2850,"Malabe,Colombo"
2905,30000000,3,6.5,5,2600,"Dehiwala,Colombo"
2906,47500000,3,7,4,3500,"Battaramulla,Colombo"
2907,53000000,4,16,4,3000,"Talawatugoda,Colombo"
2908,40000000,2,7,3,3300,"Talawatugoda,Colombo"
2909,15000000,2,15,7,2500,"MataraCity,Matara"
2910,5500000,1,18,3,1900,"Minuwangoda,Gampaha"
2911,87500000,4,14,5,6000,"Maharagama,Colombo"
2912,28500000,3,10,4,2800,"Maharagama,Colombo"
2913,30000000,4,10,4,3200,"Boralesgamuwa,Colombo"
2914,338000000,3,20.5,4,6000,"Colombo7,Colombo"
2915,34000000,4,10,4,3200,"Athurugiriya,Colombo"
2916,6500000,1,12,4,3000,"GampahaCity,Gampaha"
2917,69000000,3,13.8,3,3000,"Dehiwala,Colombo"
2918,47500000,5,12.34,4,5195,"Athurugiriya,Colombo"
2919,11000000,3,8,3,2000,"Panadura,Kalutara"
2920,23500000,1,29,3,1350,"Negombo,Gampaha"
2921,3500000,1,6,1,499,"Nallur,Jaffna"
2922,4000000,2,12,3,850,"Peradeniya,Kandy"
2923,30000000,4,2.5,7,2400,"Colombo3,Colombo"
2924,36000000,3,7.8,4,3600,"Malabe,Colombo"
2925,14000000,2,15,4,1800,"GampahaCity,Gampaha"
2926,55000000,3,8,5,4850,"Dehiwala,Colombo"
2927,36000000,4,10,4,3000,"Malabe,Colombo"
2928,26000000,4,10.5,4,2400,"Malabe,Colombo"
2929,13000000,2,11,4,2100,"Negombo,Gampaha"
2930,18500000,3,8,3,1563,"Piliyandala,Colombo"
2931,24800000,4,6,4,2985,"Piliyandala,Colombo"
2932,21500000,3,9.5,3,2875,"Piliyandala,Colombo"
2933,33000000,4,10,4,3102,"Piliyandala,Colombo"
2934,25500000,5,7.5,4,2986,"Piliyandala,Colombo"
2935,9500000,1,68,5,3267,"Digana,Kandy"
2936,95000000,4,28,4,5500,"Kiribathgoda,Gampaha"
2937,26500000,3,10.5,4,3150,"Negombo,Gampaha"
2938,8200000,1,7,3,1000,"Homagama,Colombo"
2939,9900000,1,10,3,1325,"Negombo,Gampaha"
2940,24800000,3,6,4,2400,"Piliyandala,Colombo"
2941,12000000,1,23,4,1500,"Ambalantota,Hambantota"
2942,29500000,3,20,4,2500,"Negombo,Gampaha"
2943,7500000,1,11.2,2,1200,"Piliyandala,Colombo"
2944,55000000,4,15,7,3800,"Wattala,Gampaha"
2945,40000000,3,14,6,400,"Kelaniya,Gampaha"
2946,120000000,5,16.5,6,6100,"Talawatugoda,Colombo"
2947,16000000,2,17,4,2000,"Athurugiriya,Colombo"
2948,9000000,2,24,5,2407,"KurunegalaCity,Kurunegala"
2949,69000000,8,20,10,7600,"Pannipitiya,Colombo"
2950,6000000,1,14,1,1188,"GampahaCity,Gampaha"
2951,240000000,2,4.7,4,1500,"MountLavinia,Colombo"
2952,35000000,2,20,3,2500,"Pannipitiya,Colombo"
2953,26500000,3,7,3,2500,"Kadawatha,Gampaha"
2954,45000000,4,11,5,3800,"Talawatugoda,Colombo"
2955,190000000,8,20.5,8,10000,"Pannipitiya,Colombo"
2956,49500000,4,10,4,4200,"Talawatugoda,Colombo"
2957,64000000,7,17.5,5,2500,"Pannipitiya,Colombo"
2958,40000000,2,7,3,3300,"Talawatugoda,Colombo"
2959,110000000,3,50,4,3000,"Talawatugoda,Colombo"
2960,47500000,4,14.8,5,3800,"Talawatugoda,Colombo"
2961,44000000,4,7.7,4,3300,"Talawatugoda,Colombo"
2962,60000000,4,15,4,4000,"Talawatugoda,Colombo"
2963,46000000,4,10.5,5,3500,"Nugegoda,Colombo"
2964,42500000,5,13.2,8,5000,"Nugegoda,Colombo"
2965,63000000,6,12,6,4000,"Nugegoda,Colombo"
2966,15500000,5,27,6,7100,"Nugegoda,Colombo"
2967,26500000,3,6.5,4,2800,"Malabe,Colombo"
2968,36000000,4,10,4,3200,"Malabe,Colombo"
2969,65000000,4,12.5,5,4000,"Malabe,Colombo"
2970,48000000,3,10.12,4,2675,"Malabe,Colombo"
2971,25000000,3,20,5,2500,"KandyCity,Kandy"
2972,36500000,4,9,5,9,"Athurugiriya,Colombo"
2973,80000000,4,16,4,4900,"Kotte,Colombo"
2974,60000000,4,13,4,3500,"Kotte,Colombo"
2975,22500000,3,6.3,4,2200,"Malabe,Colombo"
2976,100000000,4,10,4,3200,"Kotte,Colombo"
2977,26500000,3,6.5,4,2200,"Malabe,Colombo"
2978,9900000,2,10,3,1400,"Negombo,Gampaha"
2979,18250000,2,12,3,2500,"Wellampitiya,Colombo"
2980,12000000,2,11.5,3,1480,"Kottawa,Colombo"
2981,36500000,4,10,5,3000,"Athurugiriya,Colombo"
2982,21000000,2,10.3,5,2934,"Homagama,Colombo"
2983,9500000,2,24,3,1450,"Hakmana,Matara"
2984,85000000,5,45,5,5500,"Maharagama,Colombo"
2985,33000000,4,8,4,3000,"Kottawa,Colombo"
2986,47000000,4,14.7,4,4500,"Negombo,Gampaha"
2987,29500000,3,8,4,4000,"Kottawa,Colombo"
2988,13000000,2,9.5,3,1380,"Homagama,Colombo"
2989,65000000,3,10,5,4000,"Battaramulla,Colombo"
2990,90000000,4,10,4,4000,"Kotte,Colombo"
2991,96000000,4,13.5,5,3350,"Battaramulla,Colombo"
2992,45000000,4,7,4,3800,"Battaramulla,Colombo"
2993,115000000,4,22,5,4500,"Battaramulla,Colombo"
2994,85000000,4,12,4,5500,"Battaramulla,Colombo"
2995,170000000,7,24,6,14000,"Battaramulla,Colombo"
2996,75000000,4,14,5,4000,"Battaramulla,Colombo"
2997,25500000,4,7,4,2600,"Piliyandala,Colombo"
2998,20500000,2,10,3,1580,"Negombo,Gampaha"
2999,170000000,7,24,6,14000,"Malabe,Colombo"
3000,75000000,4,14,5,4000,"Malabe,Colombo"
3001,9000000,1,140,5,3000,"Bandarawela,Badulla"
3002,33500000,4,16.2,6,3600,"Kottawa,Colombo"
3003,27000000,3,7,4,2400,"Kottawa,Colombo"
3004,9000000,3,3,5,1500,"Wellampitiya,Colombo"
3005,26000000,3,7,3,1900,"Athurugiriya,Colombo"
3006,38500000,3,7,5,1800,"Wattala,Gampaha"
3007,14300000,2,18,4,1300,"Piliyandala,Colombo"
3008,24800000,3,6,4,2400,"Piliyandala,Colombo"
3009,17500000,3,10,5,2500,"Kottawa,Colombo"
3010,17500000,4,7.5,4,1800,"Kottawa,Colombo"
3011,17500000,2,13,4,1830,"Kottawa,Colombo"
3012,28500000,4,15,4,3000,"Piliyandala,Colombo"
3013,10000000,3,13.5,5,3658,"Kandana,Gampaha"
3014,21500000,4,9.5,4,2300,"Piliyandala,Colombo"
3015,15000000,1,10,3,1200,"GalleCity,Galle"
3016,23500000,3,8,3,1800,"Piliyandala,Colombo"
3017,13000000,2,11,4,2750,"Negombo,Gampaha"
3018,26000000,3,7,4,2400,"Piliyandala,Colombo"
3019,16000000,2,7.5,3,1300,"Piliyandala,Colombo"
3020,70000000,2,14,3,2500,"Kotte,Colombo"
3021,22000000,2,15.4,4,3000,"Piliyandala,Colombo"
3022,9900000,1,10,3,1325,"Negombo,Gampaha"
3023,23500000,4,7,5,3250,"Piliyandala,Colombo"
3024,29000000,4,10,4,2600,"Malabe,Colombo"
3025,28000000,4,10,4,2800,"Malabe,Colombo"
3026,14000000,3,12,3,1200,"Piliyandala,Colombo"
3027,33500000,5,16,6,3000,"Kottawa,Colombo"
3028,14000000,2,10,3,1350,"Athurugiriya,Colombo"
3029,16500000,2,7.5,3,1500,"Athurugiriya,Colombo"
3030,42000000,4,5.24,3,2000,"Dehiwala,Colombo"
3031,35000000,3,19,4,3000,"Piliyandala,Colombo"
3032,20500000,3,6.5,3,2000,"Athurugiriya,Colombo"
3033,6500000,1,4.5,2,950,"Piliyandala,Colombo"
3034,22000000,4,6,5,2067,"Athurugiriya,Colombo"
3035,23000000,3,7,4,2200,"Athurugiriya,Colombo"
3036,30500000,4,8,5,3700,"Piliyandala,Colombo"
3037,67500000,3,27,6,2700,"Talawatugoda,Colombo"
3038,9900000,2,10,3,1400,"Negombo,Gampaha"
3039,7200000,1,9,3,1500,"Ganemulla,Gampaha"
3040,20500000,2,10,3,1600,"Negombo,Gampaha"
3041,110000000,3,50.2,4,3000,"Talawatugoda,Colombo"
3042,64000000,7,17.5,5,2800,"Talawatugoda,Colombo"
3043,60000000,4,15,4,3000,"Talawatugoda,Colombo"
3044,47000000,5,14.7,4,4500,"Negombo,Gampaha"
3045,23500000,4,10,5,3400,"Piliyandala,Colombo"
3046,20500000,2,10,3,1600,"Negombo,Gampaha"
3047,25500000,5,7,4,2500,"Piliyandala,Colombo"
3048,4500000,1,4,2,1000,"Wellampitiya,Colombo"
3049,18000000,4,10,6,2500,"Wellampitiya,Colombo"
3050,16500000,3,13.5,5,2259,"Piliyandala,Colombo"
3051,49500000,4,10,4,4200,"Talawatugoda,Colombo"
3052,14000000,2,10,3,1350,"Malabe,Colombo"
3053,19000000,2,11.4,4,1900,"Malabe,Colombo"
3054,18500000,3,7.5,3,1500,"Malabe,Colombo"
3055,31500000,4,13.2,4,2100,"Negombo,Gampaha"
3056,8800000,1,10,2,982,"Meegoda,Colombo"
3057,11500000,2,8,2,1100,"Piliyandala,Colombo"
3058,29000000,2,33,9,3000,"BadullaCity,Badulla"
3059,10800000,2,18.5,4,1450,"Kesbewa,Colombo"
3060,17900000,3,11,3,1600,"Piliyandala,Colombo"
3061,3700000,1,20,4,1425,"Divulapitiya,Gampaha"
3062,7300000,1,8,2,1500,"Ganemulla,Gampaha"
3063,27500000,4,11.5,4,2800,"Malabe,Colombo"
3064,20500000,2,10,3,1600,"Negombo,Gampaha"
3065,36000000,4,10,4,3000,"Malabe,Colombo"
3066,27000000,4,10,7,3800,"Malabe,Colombo"
3067,25000000,4,11,4,4300,"Malabe,Colombo"
3068,40000000,4,10,5,3000,"Piliyandala,Colombo"
3069,33000000,4,10,4,3850,"Piliyandala,Colombo"
3070,26000000,3,8.5,4,2500,"Piliyandala,Colombo"
3071,26000000,3,7,4,2200,"Piliyandala,Colombo"
3072,25500000,3,6.2,5,2600,"Piliyandala,Colombo"
3073,26500000,3,10,4,3500,"Negombo,Gampaha"
3074,29500000,3,20,4,2500,"Negombo,Gampaha"
3075,9500000,2,24,4,1481.64,"Pelmadulla,Ratnapura"
3076,23500000,2,15,3,2100,"Kadawatha,Gampaha"
3077,27500000,4,8,4,2874,"Piliyandala,Colombo"
3078,18500000,3,8,3,1528,"Piliyandala,Colombo"
3079,18000000,3,8,3,1600,"Kottawa,Colombo"
3080,36700000,5,11.5,5,3980,"Piliyandala,Colombo"
3081,40000000,2,7,3,3300,"Talawatugoda,Colombo"
3082,20500000,2,10,3,1600,"Negombo,Gampaha"
3083,26500000,3,10.5,4,3150,"Negombo,Gampaha"
3084,13000000,2,11,4,2100,"Negombo,Gampaha"
3085,42000000,3,10,4,3000,"Pannipitiya,Colombo"
3086,29500000,3,20,4,3500,"Negombo,Gampaha"
3087,24800000,4,6.5,4,2800,"Piliyandala,Colombo"
3088,65000000,4,10,5,4000,"Malabe,Colombo"
3089,42000000,3,10,4,3000,"Talawatugoda,Colombo"
3090,33000000,2,13,4,2990,"Angoda,Colombo"
3091,20500000,3,10,3,2000,"Negombo,Gampaha"
3092,40000000,5,13,6,3000,"Kandana,Gampaha"
3093,13800000,1,11.5,4,800,"Kelaniya,Gampaha"
3094,19500000,2,12.5,3,1650,"Negombo,Gampaha"
3095,22500000,3,14.4,5,3200,"Ragama,Gampaha"
3096,20500000,2,10,3,1600,"Negombo,Gampaha"
3097,9000000,2,15,4,1450,"Panadura,Kalutara"
3098,11500000,2,6.4,3,1280,"Kottawa,Colombo"
3099,28500000,4,8,4,3200,"Piliyandala,Colombo"
3100,33000000,4,10,4,3500,"Piliyandala,Colombo"
3101,25000000,3,10,4,3000,"Negombo,Gampaha"
3102,21500000,4,9,4,2400,"Piliyandala,Colombo"
3103,44000000,4,10,6,3250,"Maharagama,Colombo"
3104,27000000,4,7,4,2400,"Pannipitiya,Colombo"
3105,14000000,2,8,3,1542,"Piliyandala,Colombo"
3106,28000000,4,10,4,2982,"Piliyandala,Colombo"
3107,120000000,5,16,5,9000,"Talawatugoda,Colombo"
3108,38000000,3,10.8,4,3250,"Battaramulla,Colombo"
3109,19500000,3,10.65,4,2300,"Malabe,Colombo"
3110,17000000,2,7.5,4,2200,"Kottawa,Colombo"
3111,67500000,3,36.5,4,2500,"Nugegoda,Colombo"
3112,25000000,3,8.2,5,2500,"Kottawa,Colombo"
3113,18000000,2,6.8,2,1500,"Athurugiriya,Colombo"
3114,29100000,2,13,3,1875,"Nugegoda,Colombo"
3115,23000000,2,34.68,3,1600,"Kottawa,Colombo"
3116,55000000,5,11.3,7,4500,"Nugegoda,Colombo"
3117,22500000,3,6.35,4,1950,"Malabe,Colombo"
3118,21000000,6,10,4,1500,"Moratuwa,Colombo"
3119,46000000,4,10,5,4000,"Nugegoda,Colombo"
3120,12300000,2,8,2,1280,"Kottawa,Colombo"
3121,26500000,4,9,4,4000,"Piliyandala,Colombo"
3122,38500000,3,14.2,5,3500,"Nugegoda,Colombo"
3123,85000000,5,16,5,3500,"Battaramulla,Colombo"
3124,150000000,8,16,,11000,"Kohuwala,Colombo"
3125,45000000,3,91,4,3200,"Peradeniya,Kandy"
3126,21500000,1,16,3,1700,"Talawatugoda,Colombo"
3127,152000000,5,18,6,3800,"Nawala,Colombo"
3128,34800000,4,8.5,4,2000,"MountLavinia,Colombo"
3129,43500000,3,19,5,1200,"MountLavinia,Colombo"
3130,8800000,1,15,3,1280,"Homagama,Colombo"
3131,4300000,1,10,3,730.57,"Kamburugamuwa,Matara"
3132,70000000,3,10,4,3500,"Nawala,Colombo"
3133,18000000,1,18.75,2,1200,"Kaduwela,Colombo"
3134,22000000,3,4,4,2000,"MountLavinia,Colombo"
3135,55000000,3,12,5,2500,"Battaramulla,Colombo"
3136,15500000,2,12,3,2000,"Ganemulla,Gampaha"
3137,7500000,1,147,3,1400,"Balangoda,Ratnapura"
3138,9500000,1,15.8,2,1000,"KurunegalaCity,Kurunegala"
3139,28500000,4,10,5,3200,"Malabe,Colombo"
3140,24500000,2,11,3,1850,"Talawatugoda,Colombo"
3141,24000000,3,10,5,2000,"Kiribathgoda,Gampaha"
3142,24000000,2,20,5,2200,"Wadduwa,Kalutara"
3143,35000000,3,12,4,3100,"Malabe,Colombo"
3144,20500000,2,10,3,1600,"Negombo,Gampaha"
3145,320000000,8,10.5,4,2900,"Panadura,Kalutara"
3146,29500000,3,12,4,2300,"Panadura,Kalutara"
3147,170000000,5,27,6,7100,"Nugegoda,Colombo"
3148,66000000,4,29,5,4200,"Battaramulla,Colombo"
3149,74000000,4,23.5,5,4000,"Battaramulla,Colombo"
3150,7500000,1,2,2,400,"Colombo2,Colombo"
3151,85000000,4,16,4,4900,"Kotte,Colombo"
3152,46000000,3,6,3,2800,"Battaramulla,Colombo"
3153,14000000,2,4.5,4,1200,"Moratuwa,Colombo"
3154,13000000,2,11,4,2100,"Negombo,Gampaha"
3155,3800000,2,1,1,550,"Colombo9,Colombo"
3156,75000000,4,11,5,4000,"Talawatugoda,Colombo"
3157,37500000,4,12,4,4500,"Kandana,Gampaha"
3158,15500000,2,12,4,1800,"Maharagama,Colombo"
3159,49500000,4,10.12,4,2675,"Malabe,Colombo"
3160,73000000,4,15.61,5,3900,"Nugegoda,Colombo"
3161,26500000,3,10.5,4,3150,"Negombo,Gampaha"
3162,38000000,3,20,5,3500,"Kadawatha,Gampaha"
3163,21000000,2,6.2,3,2000,"Talawatugoda,Colombo"
3164,50000000,7,8.8,8,4000,"Boralesgamuwa,Colombo"
3165,33000000,3,8,4,2900,"Kottawa,Colombo"
3166,49115000,2,20.9,3,2000,"Talawatugoda,Colombo"
3167,27000000,4,8,4,2600,"Kottawa,Colombo"
3168,44000000,4,10,6,3300,"Maharagama,Colombo"
3169,150000000,3,105,8,5000,"Rajagiriya,Colombo"
3170,4500000,2,4.5,2,1000,"Kadawatha,Gampaha"
3171,33000000,4,10,4,3412,"Piliyandala,Colombo"
3172,140000000,5,16,5,6000,"Nugegoda,Colombo"
3173,24800000,4,6.5,4,2501,"Piliyandala,Colombo"
3174,3500000,1,4.5,1,1000,"Seeduwa,Gampaha"
3175,33000000,4,10,4,4400,"Piliyandala,Colombo"
3176,19800000,3,23.55,5,6411.49,"Kadawatha,Gampaha"
3177,36700000,5,11.5,5,3980,"Piliyandala,Colombo"
3178,13430000,2,15.8,3,1800,"Hanwella,Colombo"
3179,36700000,5,11.5,5,3850,"Kottawa,Colombo"
3180,55000000,3,12,4,3500,"Kotte,Colombo"
3181,1600000,1,20,3,540,"Tangalla,Hambantota"
3182,66500000,6,11,7,3500,"Nawala,Colombo"
3183,5000000,1,17,3,4628,"Kekanadurra,Matara"
3184,47000000,5,14.7,4,4500,"Negombo,Gampaha"
